Date,DesignBuilder,Model,Error,Abs_Error,Pct_Error,Abs_Pct_Error,Year,Month_No,Month
2021-11-11,3199.777569,3117.401785,-82.37578399999984,82.37578399999984,-2.5744221972824213,2.5744221972824213,2021,11,2021-11
2021-11-12,2745.630993,3110.257615,364.62662199999977,364.62662199999977,13.280248617881178,13.280248617881178,2021,11,2021-11
2021-11-13,2980.792477,3361.979568,381.18709100000024,381.18709100000024,12.788112354055711,12.788112354055711,2021,11,2021-11
2021-11-14,3947.301635,3255.786646,-691.5149889999998,691.5149889999998,-17.518676122150463,17.518676122150463,2021,11,2021-11
2021-11-15,4349.658513,3502.694044,-846.9644690000005,846.9644690000005,-19.47197616706331,19.47197616706331,2021,11,2021-11
2021-11-16,3294.682921,3584.95065,290.26772900000014,290.26772900000014,8.810187079001164,8.810187079001164,2021,11,2021-11
2021-11-17,2964.154852,3250.362714,286.20786199999975,286.20786199999975,9.655631243654058,9.655631243654058,2021,11,2021-11
2021-11-18,2758.402223,3516.758184,758.3559609999998,758.3559609999998,27.492580838164432,27.492580838164432,2021,11,2021-11
2021-11-19,2680.851275,3151.051424,470.20014900000024,470.20014900000024,17.539210525582035,17.539210525582035,2021,11,2021-11
2021-11-20,2684.462507,3676.262147,991.7996399999997,991.7996399999997,36.94593004796247,36.94593004796247,2021,11,2021-11
2021-11-21,3660.859051,3955.675033,294.8159820000001,294.8159820000001,8.053191283599629,8.053191283599629,2021,11,2021-11
2021-11-22,4966.489194,3644.228579,-1322.2606149999997,1322.2606149999997,-26.623648282521557,26.623648282521557,2021,11,2021-11
2021-11-23,3368.687161,3737.022257,368.33509600000025,368.33509600000025,10.93408435975573,10.93408435975573,2021,11,2021-11
2021-11-24,3030.885679,4301.760415,1270.8747359999998,1270.8747359999998,41.930804081640844,41.930804081640844,2021,11,2021-11
2021-11-25,3454.971663,3881.829879,426.8582160000001,426.8582160000001,12.35489774261573,12.35489774261573,2021,11,2021-11
2021-11-26,2465.613011,3808.947159,1343.334148,1343.334148,54.48276521931446,54.48276521931446,2021,11,2021-11
2021-11-27,2630.743204,3951.848375,1321.1051710000002,1321.1051710000002,50.21794483746199,50.21794483746199,2021,11,2021-11
2021-11-28,3861.311181,3768.014331,-93.29685000000018,93.29685000000018,-2.416196095747927,2.416196095747927,2021,11,2021-11
2021-11-29,4984.797064,3865.334414,-1119.4626500000004,1119.4626500000004,-22.457537099849333,22.457537099849333,2021,11,2021-11
2021-11-30,3947.44156,3677.903463,-269.5380970000001,269.5380970000001,-6.828171941321916,6.828171941321916,2021,11,2021-11
2021-12-01,3091.218719,3784.297791,693.079072,693.079072,22.420900460392172,22.420900460392172,2021,12,2021-12
2021-12-02,3259.058812,4071.961155,812.9023429999997,812.9023429999997,24.94285589467907,24.94285589467907,2021,12,2021-12
2021-12-03,2715.344937,4141.245174,1425.9002369999998,1425.9002369999998,52.512674083145406,52.512674083145406,2021,12,2021-12
2021-12-04,3106.500533,3747.552579,641.0520460000002,641.0520460000002,20.635826042525267,20.635826042525267,2021,12,2021-12
2021-12-05,4177.064606,4232.25403,55.189424000000145,55.189424000000145,1.3212489919529902,1.3212489919529902,2021,12,2021-12
2021-12-06,5559.900022,4052.869613,-1507.030409,1507.030409,-27.10535087028225,27.10535087028225,2021,12,2021-12
2021-12-07,3388.712301,4068.102257,679.389956,679.389956,20.048617163502307,20.048617163502307,2021,12,2021-12
2021-12-08,3807.386338,4082.299347,274.91300900000033,274.91300900000033,7.220517819697034,7.220517819697034,2021,12,2021-12
2021-12-09,3055.280098,3751.84403,696.563932,696.563932,22.798693070922493,22.798693070922493,2021,12,2021-12
2021-12-10,3300.673,3940.111018,639.4380180000003,639.4380180000003,19.37295872690207,19.37295872690207,2021,12,2021-12
2021-12-11,3127.651324,3918.550243,790.8989190000002,790.8989190000002,25.287311054497845,25.287311054497845,2021,12,2021-12
2021-12-12,4294.714715,3786.827292,-507.8874230000001,507.8874230000001,-11.82587102296037,11.82587102296037,2021,12,2021-12
2021-12-13,6440.785304,4429.59351,-2011.1917940000003,2011.1917940000003,-31.225878508183857,31.225878508183857,2021,12,2021-12
2021-12-14,4131.162846,3989.466024,-141.69682200000034,141.69682200000034,-3.429950047531976,3.429950047531976,2021,12,2021-12
2021-12-15,3549.793126,4182.501276,632.7081499999999,632.7081499999999,17.823803459582223,17.823803459582223,2021,12,2021-12
2021-12-16,3796.695579,3943.83984,147.14426099999991,147.14426099999991,3.875587545492804,3.875587545492804,2021,12,2021-12
2021-12-17,3516.765369,3825.298074,308.5327049999996,308.5327049999996,8.773195610935272,8.773195610935272,2021,12,2021-12
2021-12-18,3079.529534,4201.772973,1122.2434390000003,1122.2434390000003,36.442041766760354,36.442041766760354,2021,12,2021-12
2021-12-19,4538.208766,4081.142036,-457.06672999999955,457.06672999999955,-10.071522787235294,10.071522787235294,2021,12,2021-12
2021-12-20,5719.37265,4415.967746,-1303.404904,1303.404904,-22.78929847314635,22.78929847314635,2021,12,2021-12
2021-12-21,3778.373621,3609.907259,-168.46636200000012,168.46636200000012,-4.458700459469466,4.458700459469466,2021,12,2021-12
2021-12-22,2998.314663,4122.985468,1124.6708049999997,1124.6708049999997,37.51009921936268,37.51009921936268,2021,12,2021-12
2021-12-23,3227.71731,4035.066769,807.349459,807.349459,25.01301636604601,25.01301636604601,2021,12,2021-12
2021-12-24,3086.700605,3930.599895,843.8992899999998,843.8992899999998,27.339849178537346,27.339849178537346,2021,12,2021-12
2021-12-25,3848.998585,4249.407355,400.40877000000046,400.40877000000046,10.402933676318836,10.402933676318836,2021,12,2021-12
2021-12-26,6341.492222,4151.191944,-2190.3002779999997,2190.3002779999997,-34.53919363649737,34.53919363649737,2021,12,2021-12
2021-12-27,7031.792547,4191.530257,-2840.2622899999997,2840.2622899999997,-40.39172474181923,40.39172474181923,2021,12,2021-12
2021-12-28,4377.448699,4071.678665,-305.77003399999967,305.77003399999967,-6.985119758681602,6.985119758681602,2021,12,2021-12
2021-12-29,4129.532655,4096.375724,-33.15693099999953,33.15693099999953,-0.8029221166190181,0.8029221166190181,2021,12,2021-12
2021-12-30,3249.053548,4042.5477,793.4941520000002,793.4941520000002,24.422316846345808,24.422316846345808,2021,12,2021-12
2021-12-31,3490.700527,3526.399883,35.69935600000008,35.69935600000008,1.022698903096137,1.022698903096137,2021,12,2021-12
2022-01-01,4598.463187,3917.797065,-680.6661220000001,680.6661220000001,-14.802034817289927,14.802034817289927,2022,1,2022-01
2022-01-02,5860.519473,4385.070032,-1475.4494410000007,1475.4494410000007,-25.176086314490448,25.176086314490448,2022,1,2022-01
2022-01-03,5843.536029,3956.121824,-1887.414205,1887.414205,-32.29917973694759,32.29917973694759,2022,1,2022-01
2022-01-04,4543.582107,3922.17414,-621.4079670000001,621.4079670000001,-13.676609167965456,13.676609167965456,2022,1,2022-01
2022-01-05,3568.40831,3840.910519,272.5022090000002,272.5022090000002,7.636519852180264,7.636519852180264,2022,1,2022-01
2022-01-06,4251.791861,3939.028655,-312.7632059999996,312.7632059999996,-7.356032849793341,7.356032849793341,2022,1,2022-01
2022-01-07,3268.100592,3970.802207,702.7016150000004,702.7016150000004,21.50183555304715,21.50183555304715,2022,1,2022-01
2022-01-08,3453.801957,2678.639812,-775.1621450000002,775.1621450000002,-22.443734604670624,22.443734604670624,2022,1,2022-01
2022-01-09,4363.238671,2692.512832,-1670.7258390000002,1670.7258390000002,-38.29095690099141,38.29095690099141,2022,1,2022-01
2022-01-10,6314.509736,2699.231268,-3615.278468,3615.278468,-57.253510076779776,57.253510076779776,2022,1,2022-01
2022-01-11,3578.006126,2705.90886,-872.0972660000002,872.0972660000002,-24.37383378588436,24.37383378588436,2022,1,2022-01
2022-01-12,3355.031465,2714.400856,-640.6306089999998,640.6306089999998,-19.094622976956188,19.094622976956188,2022,1,2022-01
2022-01-13,3329.945529,2725.2611,-604.6844289999999,604.6844289999999,-18.158988600080487,18.158988600080487,2022,1,2022-01
2022-01-14,4138.708418,2726.597851,-1412.1105670000002,1412.1105670000002,-34.119595399822636,34.119595399822636,2022,1,2022-01
2022-01-15,2864.024544,2745.218976,-118.80556799999977,118.80556799999977,-4.148203556735992,4.148203556735992,2022,1,2022-01
2022-01-16,5361.783179,2751.802589,-2609.98059,2609.98059,-48.67747357301335,48.67747357301335,2022,1,2022-01
2022-01-17,6556.570372,2753.350045,-3803.220327,3803.220327,-58.006245814759325,58.006245814759325,2022,1,2022-01
2022-01-18,4703.693167,2756.969549,-1946.7236180000004,1946.7236180000004,-41.387130258788,41.387130258788,2022,1,2022-01
2022-01-19,4091.772433,2780.139054,-1311.6333789999999,1311.6333789999999,-32.055384322493666,32.055384322493666,2022,1,2022-01
2022-01-20,4056.318155,2781.053742,-1275.2644129999999,1275.2644129999999,-31.43896421014342,31.43896421014342,2022,1,2022-01
2022-01-21,3548.174343,2789.431422,-758.742921,758.742921,-21.384037187938144,21.384037187938144,2022,1,2022-01
2022-01-22,3428.303557,2802.155423,-626.148134,626.148134,-18.26408086651237,18.26408086651237,2022,1,2022-01
2022-01-23,4854.894705,2810.379673,-2044.5150319999998,2044.5150319999998,-42.11244849233038,42.11244849233038,2022,1,2022-01
2022-01-24,6455.277167,2806.06138,-3649.215787,3649.215787,-56.53073745082773,56.53073745082773,2022,1,2022-01
2022-01-25,3643.077181,2820.603434,-822.473747,822.473747,-22.57634703128185,22.57634703128185,2022,1,2022-01
2022-01-26,4191.62778,2847.72158,-1343.9062,1343.9062,-32.06167795748314,32.06167795748314,2022,1,2022-01
2022-01-27,3620.307634,2845.371822,-774.9358119999997,774.9358119999997,-21.405247574051874,21.405247574051874,2022,1,2022-01
2022-01-28,4013.627363,2861.664888,-1151.9624750000003,1151.9624750000003,-28.7012811806964,28.7012811806964,2022,1,2022-01
2022-01-29,3098.843586,2862.122073,-236.72151299999996,236.72151299999996,-7.639027476877626,7.639027476877626,2022,1,2022-01
2022-01-30,6495.937421,2875.331669,-3620.6057519999995,3620.6057519999995,-55.736462920583904,55.736462920583904,2022,1,2022-01
2022-01-31,6270.661522,2905.860271,-3364.8012510000003,3364.8012510000003,-53.65943033593705,53.65943033593705,2022,1,2022-01
2022-02-01,4636.339598,2882.13215,-1754.2074479999997,1754.2074479999997,-37.83604308788598,37.83604308788598,2022,2,2022-02
2022-02-02,4186.646156,2889.007234,-1297.6389219999996,1297.6389219999996,-30.994712083329922,30.994712083329922,2022,2,2022-02
2022-02-03,3440.755845,2903.60258,-537.1532649999999,537.1532649999999,-15.61149030032382,15.61149030032382,2022,2,2022-02
2022-02-04,3417.200987,2970.778008,-446.42297899999994,446.42297899999994,-13.063995378039492,13.063995378039492,2022,2,2022-02
2022-02-05,3558.562539,2942.287184,-616.2753550000002,616.2753550000002,-17.318098199650613,17.318098199650613,2022,2,2022-02
2022-02-06,6001.765139,2946.271783,-3055.493356,3055.493356,-50.90991208811445,50.90991208811445,2022,2,2022-02
2022-02-07,6423.409216,2942.272787,-3481.136429,3481.136429,-54.19452991300749,54.19452991300749,2022,2,2022-02
2022-02-08,3669.037234,2997.70444,-671.3327939999999,671.3327939999999,-18.297246694008336,18.297246694008336,2022,2,2022-02
2022-02-09,3329.213978,2959.589805,-369.62417300000016,369.62417300000016,-11.10244566562973,11.10244566562973,2022,2,2022-02
2022-02-10,3804.316023,2975.705771,-828.610252,828.610252,-21.780794418508275,21.780794418508275,2022,2,2022-02
2022-02-11,3999.054836,3006.863348,-992.1914879999999,992.1914879999999,-24.810649733236115,24.810649733236115,2022,2,2022-02
2022-02-12,3134.046611,3018.590538,-115.45607300000029,115.45607300000029,-3.68392967082136,3.68392967082136,2022,2,2022-02
2022-02-13,5468.290542,3024.307305,-2443.983237,2443.983237,-44.69373414284833,44.69373414284833,2022,2,2022-02
2022-02-14,7562.273836,3037.056148,-4525.217688000001,4525.217688000001,-59.839378818283784,59.839378818283784,2022,2,2022-02
2022-02-15,4401.497721,3063.389178,-1338.1085429999998,1338.1085429999998,-30.40120949320832,30.40120949320832,2022,2,2022-02
2022-02-16,4101.94563,3029.221158,-1072.7244720000003,1072.7244720000003,-26.151601429197886,26.151601429197886,2022,2,2022-02
2022-02-17,3393.733721,3060.128782,-333.6049390000003,333.6049390000003,-9.830026938639724,9.830026938639724,2022,2,2022-02
2022-02-18,4103.519228,3056.342742,-1047.1764860000003,1047.1764860000003,-25.51898572461131,25.51898572461131,2022,2,2022-02
2022-02-19,4277.556778,3081.806718,-1195.7500600000003,1195.7500600000003,-27.954042974949857,27.954042974949857,2022,2,2022-02
2022-02-20,7369.412779,3109.463524,-4259.949255,4259.949255,-57.80581686425846,57.80581686425846,2022,2,2022-02
2022-02-21,6581.489874,3080.768461,-3500.7214129999998,3500.7214129999998,-53.190409466851975,53.190409466851975,2022,2,2022-02
2022-02-22,4307.329065,3088.819071,-1218.509994,1218.509994,-28.289224612561615,28.289224612561615,2022,2,2022-02
2022-02-23,5384.538828,3150.694965,-2233.8438629999996,2233.8438629999996,-41.48626157887183,41.48626157887183,2022,2,2022-02
2022-02-24,4943.590582,3123.7798,-1819.810782,1819.810782,-36.81151891149873,36.81151891149873,2022,2,2022-02
2022-02-25,5687.329205,3125.566896,-2561.762309,2561.762309,-45.043327309905564,45.043327309905564,2022,2,2022-02
2022-02-26,5189.938188,3204.938087,-1985.000101,1985.000101,-38.24708559322826,38.24708559322826,2022,2,2022-02
2022-02-27,6284.452619,3158.342317,-3126.1103019999996,3126.1103019999996,-49.74355749852777,49.74355749852777,2022,2,2022-02
2022-02-28,6615.975631,3167.594705,-3448.3809260000003,3448.3809260000003,-52.12203185637762,52.12203185637762,2022,2,2022-02
2022-03-01,3678.32725,3181.400974,-496.9262759999997,496.9262759999997,-13.509572211118511,13.509572211118511,2022,3,2022-03
2022-03-02,3667.569555,3169.049216,-498.52033900000015,498.52033900000015,-13.592662157432489,13.592662157432489,2022,3,2022-03
2022-03-03,3344.278211,3262.45415,-81.8240609999998,81.8240609999998,-2.446688219026279,2.446688219026279,2022,3,2022-03
2022-03-04,3192.48536,3236.10812,43.622759999999744,43.622759999999744,1.366420048360057,1.366420048360057,2022,3,2022-03
2022-03-05,2415.621941,3258.544353,842.9224119999999,842.9224119999999,34.89463304224889,34.89463304224889,2022,3,2022-03
2022-03-06,5967.493599,3213.54749,-2753.9461090000004,2753.9461090000004,-46.14912547977414,46.14912547977414,2022,3,2022-03
2022-03-07,7891.854817,3245.879159,-4645.975658,4645.975658,-58.87051606666677,58.87051606666677,2022,3,2022-03
2022-03-08,4531.869567,3281.156415,-1250.7131519999998,1250.7131519999998,-27.598171869450887,27.598171869450887,2022,3,2022-03
2022-03-09,3399.782032,3291.401065,-108.38096700000006,108.38096700000006,-3.1878798693527557,3.1878798693527557,2022,3,2022-03
2022-03-10,3444.141397,3304.508138,-139.63325899999973,139.63325899999973,-4.05422550658421,4.05422550658421,2022,3,2022-03
2022-03-11,3035.796258,3312.281726,276.4854680000003,276.4854680000003,9.107510666152232,9.107510666152232,2022,3,2022-03
2022-03-12,2764.650536,3328.874104,564.2235679999999,564.2235679999999,20.408495057619096,20.408495057619096,2022,3,2022-03
2022-03-13,5877.933033,3328.585941,-2549.3470920000004,2549.3470920000004,-43.37148922397395,43.37148922397395,2022,3,2022-03
2022-03-14,6086.138284,3342.569141,-2743.5691429999997,2743.5691429999997,-45.078981366766456,45.078981366766456,2022,3,2022-03
2022-03-15,4064.552477,3354.377524,-710.1749530000002,710.1749530000002,-17.472402116066963,17.472402116066963,2022,3,2022-03
2022-03-16,4320.798385,3369.975409,-950.8229759999999,950.8229759999999,-22.005724203676305,22.005724203676305,2022,3,2022-03
2022-03-17,4322.360549,3361.409564,-960.950985,960.950985,-22.232087631429103,22.232087631429103,2022,3,2022-03
2022-03-18,2979.577393,3421.741976,442.16458299999977,442.16458299999977,14.839842188318006,14.839842188318006,2022,3,2022-03
2022-03-19,4134.700676,3406.75398,-727.9466960000004,727.9466960000004,-17.60578946440766,17.60578946440766,2022,3,2022-03
2022-03-20,4890.844389,3395.059759,-1495.7846299999997,1495.7846299999997,-30.58336170670589,30.58336170670589,2022,3,2022-03
2022-03-21,5780.731544,3378.280659,-2402.450885,2402.450885,-41.55963422127046,41.55963422127046,2022,3,2022-03
2022-03-22,3284.722962,3449.929224,165.20626200000015,165.20626200000015,5.029534116308229,5.029534116308229,2022,3,2022-03
2022-03-23,3198.505746,3434.914016,236.40827000000036,236.40827000000036,7.391209795250446,7.391209795250446,2022,3,2022-03
2022-03-24,4034.306212,3468.541368,-565.7648439999998,565.7648439999998,-14.023844851368455,14.023844851368455,2022,3,2022-03
2022-03-25,3474.818191,3419.084394,-55.73379699999987,55.73379699999987,-1.603934189833412,1.603934189833412,2022,3,2022-03
2022-03-26,2956.899299,3489.67287,532.7735709999997,532.7735709999997,18.017981578885,18.017981578885,2022,3,2022-03
2022-03-27,4486.365805,3494.169703,-992.1961020000003,992.1961020000003,-22.11580921230743,22.11580921230743,2022,3,2022-03
2022-03-28,6339.319103,3510.997033,-2828.3220699999997,2828.3220699999997,-44.61554977823302,44.61554977823302,2022,3,2022-03
2022-03-29,4399.070452,3530.562088,-868.5083639999998,868.5083639999998,-19.742997378119732,19.742997378119732,2022,3,2022-03
2022-03-30,2790.771328,3520.51222,729.7408920000003,729.7408920000003,26.148358508576464,26.148358508576464,2022,3,2022-03
2022-03-31,2460.282474,3518.095007,1057.8125329999998,1057.8125329999998,42.995572426290416,42.995572426290416,2022,3,2022-03
2022-04-01,2927.755069,3496.93674,569.1816710000003,569.1816710000003,19.44089097570615,19.44089097570615,2022,4,2022-04
2022-04-02,2924.20891,3515.464094,591.2551840000001,591.2551840000001,20.219320923962307,20.219320923962307,2022,4,2022-04
2022-04-03,4145.857316,3601.880061,-543.9772549999998,543.9772549999998,-13.120983515294713,13.120983515294713,2022,4,2022-04
2022-04-04,4920.772312,3717.741784,-1203.0305280000002,1203.0305280000002,-24.448002299684543,24.448002299684543,2022,4,2022-04
2022-04-05,3504.374448,3559.218418,54.8439699999999,54.8439699999999,1.5650145500661377,1.5650145500661377,2022,4,2022-04
